Faction,#,Rarity,Type,Name,Point Cost,Masts,Cargo,Base Move,Cannons,Link,Ability,Flavor Text,Treasure Values,SheetName,Set,Edits Log,"If you see something in this Master Spreadsheet that you know is incorrect, message me at any of the Pirates CSG community sites or a7xfanben@gmail.com.  Thanks!"
Pirate,S07,Rare,Story,Calico Cat ,,,,,,,,"The docks stank of rotting fish and worse, but the cool, salty night air felt fresh and clean. Two figures stumbled drunkenly down the dock, taking full advantage of its width.

“That's her!” the man bellowed in a gruff, weathered voice. “That's my girl, the Black Harpy!” he patted the ship moored off to his right. “I took her from Captain Harcourt after he . . . died, and she's been mine ever since.”

“It's very big, sir,” the girl twittered while the big man guffawed.

“That it is,” he said, looking her over again; he'd gotten lucky tonight. “Now, come aboard! We have some business to see to!” As he walked up the plank to the deck, he dismissed two half-sleeping guards and told them to find someplace else to stay the night.

“What's that sound?” the girl asked once she'd stepped aboard.

“That? That's moaning from my ‘passengers' . . . and they'd better shut their damn mouths!” he yelled down into the hold. Silence followed.

“So it's just the two of us here,” the girl stated, but something had changed in her voice. He turned to see her pointing a pistol in his face. “I guess I'll be freeing your ‘passengers' . . . and then before they hang you, you can tell everyone that the Calico Cat took your ship and gave her a proper name. Now if you'll come with me, the Lady's Scorn and I have some work to do.”",,Rise of the Fiends,,,
Cursed,S08,Rare,Story,Hag of Tortuga,,,,,,,,"The serpent had him. The burning coils wrapped around Arnaud's arm slowly and inexorably pulled him away from the wreck, off the reef, toward the depths. Suddenly a howl cut through the crash of the waves. The fiend thrashed as if struck by cannon fire and slipped back beneath the foam-capped sea.

Free! Gasping in relief, Arnaud clutched his maimed arm to his chest—and found himself sprawled at the feet of a haggard woman, dreadlocks hiding all but her gold-flecked eyes in shadow. His storm-battered senses wondered at what fresh terror had found him, until she crouched to stroke his brow with a gentle touch he recognized from his childhood. “Marraine?” he whispered in wonderment.

“You be born under me moon, Julie, brought into my blood,” she said as scabbed hands wet the hem of her ragged dress and wiped it across his brow. “We always be watching our own.” Suddenly her long nails bit into Arnaud's palm. Raising his hand to her face, she tasted his blood, and then spat it into the waves. “Yes . . . now you be owing me, youngling. I getting you back to your shores, but you be certain that blood call for blood one day. Mebbe soon.”",,Rise of the Fiends,,,
French,S09,Rare,Story,Jules Arnaud,,,,,,,,"“A fine report, Jules,” said Mellisar as he poured glasses of brandy. “With the seal of the Royale, the court will no longer be able to dismiss them as ‘ghost stories.' ” Arnaud nodded absently and rubbed the scarred flesh hidden beneath the frilled cuff of his shirt. Every word in the report was true, even the parts he wished he could forget.

He heard the voices of the sea outside the open window, whispers among the waves. During midnight storms, they howled so loudly that he was no longer able to tell the difference between his troubled sleep and his waking nightmare.

On his journeys from island to island he heard hungry chants from the depths. Worse, when he didn't hold himself to the strictest of disciplines, he found himself chanting along, in the tongue the Hag had forced into his mind.

Arnaud had to report what he could to the Crown, for as long as he could. Soon, he feared, the Hag would be calling not to the fiends . . . but for him.",,Rise of the Fiends,,,
Cursed,S10,Rare,Story,Specter,,,,,,,,"Blind Wade knew his mug of ale was empty, but he kept putting it to his lips anyway. Better to do something—anything—rather than sit and wait. The Specter was coming. He could feel it. Soon the glow of her unholy light would sweep the cove looking for anything of value. First the illumination would rouse the curiosity of onlookers, much like the angling lights of deep-sea devil fishes lured in prey. Then, as the undead crew stormed the shore and cannonballs began to scream down, panic would set in. The Cursed would claim their victory; it was inevitable. Even the lone pirate schooner in the cove would be crushed. Prisoners would be “encouraged” to join El Fantasma. Others would be fed to the beasts that followed the Specter's endless trail of blood.

Blind Wade lifted his mug again. He had seen it before. That was the last time he saw anything.

* * * *

The crew of the Specter used to be alive: pirates, rogues, greedy captains of every nation, sailors who couldn't bear to die. Fools all, they pledged their eternal loyalty to El Fantasma. He put the greediest on the Specter and gave them but one purpose: Search the seas and every port for treasure. To ensure they found everything, he infused the Specter with a magical glow, an unholy light that shined brightest when it neared treasure. El Fantasma knew that among common pieces of gold were sometimes hidden artifacts of great power. And El Fantasma craved nothing if not power.",,Rise of the Fiends,,,
Pirate,1,Rare,Ship,Foresight,14.0,5.0,6.0,L,4S-3S-3S-3S-4S,Barstow,"Once per turn, if this ship carries treasure and is within S of an enemy ship, you can randomly trade one treasure with that ship.","The Foresight, a stolen merchant ship, exemplifies Barstow's philosophy: Pretend to be a merchant until they catch you—and then use your guns to reward their diligence.",,Fire and Steel,,,
Spanish,2,Rare,Ship,Trinity,15.0,5.0,5.0,S,3S-3S-3S-3S-3S,,This ship gets + S to her base move if she has all of her masts.,"While the French and English battle, the Trinity has been busy furthering Spain's agenda: expanding the empire, setting up new ports, and filling the Crown's coffers.",,Fire and Steel,,,
English,3,Rare,Ship,HMS Apollo,13.0,5.0,3.0,S+S,2S-3L-3L-3L-2S,Thomas Gunn,"When this ship is docked at your home island, you can eliminate one treasure. It becomes a 3S cannon that can be eliminated only when the ship sinks.","With Gunn as her captain and the hope of an English victory pinned to her sails, the Apollo is primed for battle from the moment she leaves port.",,Fire and Steel,,,
French,4,Rare,Ship,Neptune ,14.0,5.0,3.0,L,2S-2S-3S-3S-3S,Phillipe Jordan,This ship gets +1 to her boarding rolls.,"The Neptune is Phillipe Jordan's personal ship. He had her retrofitted for war and claims to have used ancient rituals to curry the blessing of her namesake, the sea god.",,Fire and Steel,,,
French,5,Rare,Ship,Monaque,14.0,5.0,3.0,L,3L-3L-2L-3L-3L,,Other ships do not block this ship's line of fire.,"After battling the English to a draw off the coast of Trinidad, the crew of the Monaque had to rally to stop a Cursed sneak attack, which finished off the English.",,Fire and Steel,,,
American,6,Rare,Ship,USS Concordia,21.0,5.0,4.0,L,3S-3S-3S-3S-3S,Montana Mays,"This ship's cannons can't be eliminated (masts still can be). If derelict, she can't shoot.","While the politicians keep America neutral, Mays keeps putting the Concordia through her paces by hunting down any pirates or Cursed who try to pillage Atlantic ports.",,Fire and Steel,,,
Cursed,7,Rare,Ship,Pestilence,9.0,1.0,3.0,S+S,3S,,Masts on this ship can't be eliminated by shots unless the cannon roll is a 6.,"Though small in stature, the Pestilence lives up to the rumor that just seeing her will leave you wasted by disease.",,Fire and Steel,,,
English,8,Rare,Ship,Newport,8.0,1.0,3.0,L,3L,,This ship gets +1 to her cannon rolls against targets without all their masts.,The Newport was conscripted to patrol the North Sea as an advance warning to the French to stay away from Mother England.,,Fire and Steel,,,
English,9,Rare,Ship,HMS Minerva,7.0,1.0,2.0,S+S,3L,,L-range cannons can't hit this ship.,"With a home port of Gibraltar, the Minerva stays out of battles, and instead watches for ships sailing out from Spanish ports.",,Fire and Steel,,,
French,10,Rare,Ship,Jeux,5.0,1.0,3.0,L,3S,,"When this ship carries no cargo, she gets +S to her base move.","Having sailed back from Polynesia, this ship's crew had no idea they were at war until they were attacked by an English ship in the Caribbean—and barely escaped.",,Fire and Steel,,,
French,11,Rare,Ship,Arrogant,5.0,1.0,2.0,S+S,2S,,Two hits from the same shoot action are required to eliminate one of this ship's masts.,"Called to duty by Capitaine Arazure, this little ship has experienced conflict in arenas as varied as the Mediterranean and the South China Seas.",,Fire and Steel,,,
American,12,Rare,Ship,USS Destiny,5.0,1.0,2.0,S+S,3L,,"You can double the range of this ship's cannons each turn, but you must roll a 6 to hit.","As a crew-training ship, the Destiny rotates her complement to serve on larger ships once a year.",,Fire and Steel,,,
Pirate,13,Rare,Ship,Draconum,13.0,3.0,3.0,L,3S-3S-3S-3S,,Bombardier. Eliminate one of this ship's masts when she rolls a 1 on any cannon roll.,"The Draconum prototype was stolen by Myssion's pirates while she was on a test mission. Though the ship is not yet fully equipped, her big gun is impressive even in untrained hands.",,Fire and Steel,,,
English,14,Rare,Ship,Bombardier,18.0,3.0,3.0,L,3S-2L-3L-3L,,"Bombardier. When this ship hits another ship, you choose which mast is eliminated.",The Bombardier was christened by Lord Mycron on the same day war was declared on France. She was equipped with all of the Crown's best gunners—a virtual all-star collection of English cannoneers.,,Fire and Steel,,,
French,15,Rare,Ship,Conquerant,21.0,3.0,3.0,S+S,3S-2L-2S-2S,,"Bombardier. Once per turn, roll a d6. On a 5 or 6, this ship can be given an extra action.","With a smaller but faster fleet, France is underpowered in any battle with the English. The big guns of the Conquerant are France's latest attempt to redress that inequality.",,Fire and Steel,,,
French,16,Rare,Ship,Grand Vainqueur,21.0,3.0,3.0,L,3S-3L-3S-3S,,"Bombardier. Once per turn, one of this ship's cannons can shoot again if it misses.",Captain Arazure took control of the Grand Vainqueur and led her on a string of victories over the English that allowed the French time to build up their global fleet.,,Fire and Steel,,,
Pirate,17,Rare,Ship,Widowmaker,6.0,1.0,0.0,T,4S-4S-4S-4S,,"Flotilla, Extended Range.","Found floating off the coast of Africa by Hammersmith, the Widowmaker is almost as good a combatant as she is a virtual deterrent.",,Fire and Steel,,,
Spanish,18,Rare,Ship,Armada,9.0,1.0,0.0,T,3S-3S-3S-3S,,"Flotilla, Extended Range. When this ship hits an enemy ship, you can also eliminate one cargo from that ship.","Spain was the last of the nations to create a flotilla, but now uses them aggressively to protect its precious ports in the New World.",,Fire and Steel,,,
English,19,Rare,Ship,Tower,9.0,1.0,0.0,T,2S-3S-3S-2S,,"Flotilla, Extended Range. Once per turn when this ship hits an enemy ship, also eliminate one crew from that ship.",The Tower is towed into battle by small blockade runners so that it can be placed as close to the enemy as possible.,,Fire and Steel,,,
French,20,Rare,Ship,Mont Blanc,9.0,1.0,0.0,T,2S-3S-3S-2S,,"Flotilla, Extended Range. When this ship hits another ship, you choose which mast is eliminated.","Not really suited to the French corsair fighting style, the Mont Blanc is used more for port protection than actual battle.",,Fire and Steel,,,
Cursed,21,Rare,Crew,Sammy the Skull,6.0,,,,,All Cursed ships,"Loyal:Cursed, Captain, Fear.",Who Sammy was in life is not known. What Sammy is now is not really known either. A living skeleton? A manifestation of dark and ancient sea gods? A puppet under the control of El Fantasma? What does matter is that he has command of all military operations for El Fantasma's Cursed fleet.,,Fire and Steel,,,
Pirate,22,Rare,Crew,Hammersmith,5.0,,,,,,"Hostile:England, Captain, Helmsman.","As a prisoner of the Crown, the hulk of a man known only as Hammersmith was sentenced to an Australian penal colony. After his prison ship sank during a South Pacific squall, his life was somehow spared, and he took that as a sign that maybe he needed to find a new life.",,Fire and Steel,,,
Pirate,23,Rare,Crew,Captain Mysion,3.0,,,,,,"Loyal:Pirate. When this ship is given a shoot action, for every cannon roll of 6, the target's controller eliminates an extra mast. For every 1, eliminate a mast from this ship.","How an average sailor like Henry McLean became the self-proclaimed King of the Pirates, Captain Mysion, is a mystery. Most claim sea madness. Yet he has somehow stumbled his way through encounters that sent more-veteran sailors sinking to the bottom of the sea—and is all the richer for it.",,Fire and Steel,,,
Pirate,24,Rare,Crew,Barstow,8.0,,,,,Foresight,"Explorer. If this ship wins a boarding party, she can capture the crew with the highest point cost instead of eliminating it. A captured crew becomes cargo worth its point cost in gold when unloaded at your home island.","Not many have been able to make piracy a legitimate business, but Barstow seems to be able to walk that fine line. He claims contacts in the courts of Europe and counts admirals, captains, pirates, and merchants equally as “business” partners.",,Fire and Steel,,,
